##FastQC	0.11.9
>>Basic Statistics	pass
#Measure	Value
Filename	mp1.fastq
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	1500000
Sequences flagged as poor quality	0
Sequence length	251
%GC	44
>>END_MODULE
>>Per base sequence quality	warn
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
2110	9	-0.08533173719722953
2110	10-14	0.046194893389873926
2110	15-19	-0.01963393429669935
2110	20-24	0.006914460068799144
2110	25-29	-0.22646926444634374
2110	30-34	-0.2519561567165738
2110	35-39	0.12531085524528152
2110	40-44	-0.3753227596990669
2110	45-49	-0.050601691181775266
2110	50-54	0.12301697062169836
2110	55-59	0.16114766991115204
2110	60-64	0.31270708430295
2110	65-69	0.08364434217508432
2110	70-74	0.1362402672509333
2110	75-79	0.3482971588053658
2110	80-84	0.09115965173561591
2110	85-89	0.08877444032166437
2110	90-94	-4.212614466455875
2110	95-99	-0.6026547155980779
2110	100-104	-0.21342723946536069
2110	105-109	0.4053598550992987
2110	110-114	-0.17824158913120414
2110	115-119	-0.34975626454532005
2110	120-124	-0.4848210790101888
2110	125-129	0.4288501951096251
2110	130-134	0.2731159597038939
2110	135-139	0.1756578291304507
2110	140-144	0.49505745569547344
2110	145-149	0.20474369906155232
2110	150-154	0.1431189746285213
2110	155-159	-0.11293775224198299
2110	160-164	-0.28179734599692097
2110	165-169	0.5560076939265954
2110	170-174	0.39645213472409324
2110	175-179	0.2923424919367932
2110	180-184	0.12159288395426415
2110	185-189	0.5462850805562809
2110	190-194	-0.5279157294743229
2110	195-199	-0.03901337100228375
2110	200-204	1.08633276881039
2110	205-209	1.0206299208612393
2110	210-214	0.5416921093354183
2110	215-219	0.25044586713885764
2110	220-224	0.035168731183485846
2110	225-229	0.5785668251376137
2110	230-234	0.8116297447425893
2110	235-239	0.30865182702216387
2110	240-244	0.5990966866359706
2110	245-249	0.32145887874238355
2110	250-251	0.3131591727529326
2111	1	0.02534226751722457
2111	2	0.11799518994384783
2111	3	-0.005525267308009063
2111	4	0.015741700233974143
2111	5	0.26123407588375613
2111	6	0.13233740205429
2111	7	-0.7316724128513528
2111	8	-0.14648767969512733
2111	9	-0.03194256077714641
2111	10-14	-0.27422710953985785
2111	15-19	-0.22287867909801662
2111	20-24	0.19914797802342576
2111	25-29	-0.06795008244309031
2111	30-34	-0.29040077090147065
2111	35-39	0.19371646718434476
2111	40-44	-0.3013487665244483
2111	45-49	0.10114073643401156
2111	50-54	0.01910144656327617
2111	55-59	-0.04912147527059574
2111	60-64	0.2458263962375682
2111	65-69	0.07116590701460268
2111	70-74	0.29631485790432777
2111	75-79	0.37682143302220794
2111	80-84	0.07940851255263226
2111	85-89	0.04951193214386507
2111	90-94	-3.508704194456314
2111	95-99	-0.5460734862281029
2111	100-104	-4.794471988148633
2111	105-109	0.44348991662830883
2111	110-114	0.2531732013516077
2111	115-119	0.4624874264189671
2111	120-124	0.097214082382159
2111	125-129	0.9462132733641582
2111	130-134	0.5444944082228744
2111	135-139	0.3949739882312926
2111	140-144	0.1125145572212034
2111	145-149	0.24950625462205522
2111	150-154	0.593716795937496
2111	155-159	0.35468964158365424
2111	160-164	-0.3947660494348497
2111	165-169	1.065934028092265
2111	170-174	0.6528324157549221
2111	175-179	0.328417399997214
2111	180-184	0.08435030619810391
2111	185-189	0.8034131520116858
2111	190-194	0.7601212792726386
2111	195-199	0.6047936523705175
2111	200-204	1.4125668028368814
2111	205-209	1.32996477044113
2111	210-214	0.6574966391220123
2111	215-219	0.5036213075982054
2111	220-224	0.7385378698572502
2111	225-229	0.4240199122635673
2111	230-234	1.3596638191870944
2111	235-239	0.5949485203944107
2111	240-244	0.6892556413392477
2111	245-249	0.9369677518674848
2111	250-251	0.7131779545721315
2112	1	-0.033869428416750225
2112	2	-0.1874304818053929
2112	3	-0.05411533186961037
2112	4	-0.11770065139924668
2112	5	-0.20239794908982134
2112	6	0.008267961125582701
2112	7	0.21832952138949935
2112	8	0.13509595057220736
2112	9	0.0016048705930415963
2112	10-14	-0.2788001006415115
2112	15-19	-0.8943927271529688
2112	20-24	5.09060549802598E-6
2112	25-29	-0.22332136838528527
2112	30-34	-0.2145299546434174
2112	35-39	0.41642765895424105
2112	40-44	0.2168350485890329
2112	45-49	0.1776043975146422
2112	50-54	0.12337655616324383
2112	55-59	0.025582068679142367
2112	60-64	0.34047676538322236
2112	65-69	0.25456181163804104
2112	70-74	0.3460592017215305
2112	75-79	0.20069371593940843
2112	80-84	0.24861812287037566
2112	85-89	-0.1346823850565002
2112	90-94	0.5725967759439143
2112	95-99	0.1935656348864896
2112	100-104	0.39079631208254995
2112	105-109	0.5522715719516356
2112	110-114	0.18358654021294285
2112	115-119	0.1265755201573313
2112	120-124	0.24737023448749795
2112	125-129	0.5164627820249379
2112	130-134	-0.14320767159063053
2112	135-139	-0.45472614556771873
2112	140-144	-0.0949648746502092
2112	145-149	-0.3340103886795376
2112	150-154	0.5262324695957474
2112	155-159	0.11678804903064588
2112	160-164	-0.3633868600163268
2112	165-169	0.93633848626515
2112	170-174	0.4578507952479285
2112	175-179	0.18716021071829658
2112	180-184	0.3708889149070629
2112	185-189	0.4998049602493637
2112	190-194	0.5591917251656113
2112	195-199	0.3471275494369408
2112	200-204	1.1609263227078408
2112	205-209	1.2665709514339305
2112	210-214	0.5254262108894991
2112	215-219	0.4635557031941886
2112	220-224	0.3205788555800275
2112	225-229	0.5335687127398892
2112	230-234	0.9454889621317015
2112	235-239	0.05032060526217563
2112	240-244	-2.5975177926194633
2112	245-249	-2.3009691700152572
2112	250-251	0.21495968474216554
2113	1	-0.09760310679772033
2113	2	0.01543192350076339
2113	3	-0.030589766250166406
2113	4	-0.11725213395455825
2113	5	0.2246984925856097
2113	6	0.17727885005830046
2113	7	0.09791939230104418
2113	8	-0.007053347024282175
2113	9	0.14190226151085739
2113	10-14	0.20395500407997247
2113	15-19	-0.6095340856237428
2113	20-24	-0.16243176521882674
2113	25-29	0.16613597804773406
2113	30-34	0.12036231735430647
2113	35-39	0.38930588913676445
2113	40-44	0.4412910585601608
2113	45-49	0.41702162507136364
2113	50-54	-0.5353522413171135
2113	55-59	-0.49258945129710696
2113	60-64	-0.2505432031504924
2113	65-69	-0.23046054960032336
2113	70-74	-0.2219412719822884
2113	75-79	-0.2552973820985116
2113	80-84	0.21549652735588154
2113	85-89	-0.2784573957627856
2113	90-94	0.5000506388191681
2113	95-99	0.26062489748477446
2113	100-104	0.4493638584511004
2113	105-109	0.5912799297381142
2113	110-114	0.2882377445089688
2113	115-119	0.1404344256429937
2113	120-124	0.19746069273338662
2113	125-129	0.7056809664133112
2113	130-134	0.08491816682549569
2113	135-139	-2.5997944677513516
2113	140-144	0.34745375024935043
2113	145-149	-0.015733402886901615
2113	150-154	0.4768059139103187
2113	155-159	0.3097142584035595
2113	160-164	0.4143829624656732
2113	165-169	0.8888537575835969
2113	170-174	0.32911692296531214
2113	175-179	0.1200616090202189
2113	180-184	0.43059477653301315
2113	185-189	0.6599457286753392
2113	190-194	0.5165121461782078
2113	195-199	0.529602034690619
2113	200-204	1.0548394205764673
2113	205-209	0.8957932640509227
2113	210-214	0.6812843132470512
2113	215-219	0.7208321898464618
2113	220-224	0.8706837667960095
2113	225-229	0.6593095108557527
2113	230-234	1.2637256497411329
2113	235-239	0.9200247363680383
2113	240-244	0.6807043085821896
2113	245-249	0.5532124211708549
2113	250-251	0.44887654388575626
2114	1	-0.518134196144878
2114	2	-0.565040144088556
2114	3	-0.4448209129155032
2114	4	-0.4138266183127257
2114	5	-0.8295450049947846
2114	6	-2.051273590755791
2114	7	-0.755780114904546
2114	8	-0.4419554181094796
2114	9	-0.9154877026608403
2114	10-14	-1.3746044639788906
2114	15-19	-0.9089135586158719
2114	20-24	-1.52986515279445
2114	25-29	-1.4987677433752395
2114	30-34	-0.8745805152996695
2114	35-39	-0.93513754775379
2114	40-44	-0.7815651082907564
2114	45-49	-0.96597345408275
2114	50-54	-1.7416409510546416
2114	55-59	-1.267410460629499
2114	60-64	-1.596775144817265
2114	65-69	-1.6292424760946247
2114	70-74	-1.2514072368709108
2114	75-79	-0.9094046647019951
2114	80-84	-0.955408017461437
2114	85-89	-0.91276089110724
2114	90-94	-0.3014369721128034
2114	95-99	-1.489421791103581
2114	100-104	-0.4481384174179368
2114	105-109	-0.9140253561341041
2114	110-114	-1.8543889544073124
2114	115-119	-1.9003396182701877
2114	120-124	-1.5539731668743286
2114	125-129	-0.7894040969649794
2114	130-134	-0.7797962448823199
2114	135-139	-1.5580657477923836
2114	140-144	-0.41236714373685857
2114	145-149	-0.41173804157827476
2114	150-154	-0.28609681730998915
2114	155-159	-0.5339870411043464
2114	160-164	-2.1502496421755026
2114	165-169	-0.24085459401288034
2114	170-174	-0.5903916312855486
2114	175-179	-0.6637678844680508
2114	180-184	-0.7285324254701067
2114	185-189	-0.7768187219840001
2114	190-194	-0.8061743198097489
2114	195-199	-0.5956132634082962
2114	200-204	0.03712751631735145
2114	205-209	-0.8746970814730233
2114	210-214	-1.6435061559635002
2114	215-219	-2.903928644266202
2114	220-224	-0.8013408427571385
2114	225-229	-2.950443062695193
2114	230-234	-1.4544944520829297
2114	235-239	-0.6798893395936361
2114	240-244	-1.1981660085843409
2114	245-249	-1.7290748937650626
2114	250-251	-1.5677093508723843
>>END_MODULE
>>Per sequence quality scores	pass
#Quality	Count
14	3.0
15	13.0
16	9.0
17	27.0
18	142.0
19	481.0
20	1201.0
21	2495.0
22	4378.0
23	7339.0
24	11127.0
25	16294.0
26	22635.0
27	30723.0
28	40496.0
29	51415.0
30	64368.0
31	77856.0
32	91987.0
33	107126.0
34	124580.0
35	151922.0
36	216519.0
37	373806.0
38	103058.0
>>END_MODULE
>>Per base sequence content	pass
#Base	G	A	T	C
1	20.34710484819997	29.215947087512962	26.29329226214884	24.143655802138237
2	24.728666666666665	27.659333333333336	26.484799999999996	21.1272
3	20.788641577283155	29.306191945717224	27.083520833708334	22.821645643291287
4	21.2003090672848	25.877851755703514	30.597727862122394	22.324111314889297
5	24.81863212421416	26.172774485163234	27.131647544316962	21.87694584630564
6	21.909066666666664	25.797199999999997	29.52613333333333	22.767599999999998
7	25.288333333333334	25.262400000000003	27.18926666666667	22.259999999999998
8	21.901281267520844	25.19628346418898	30.376420250946833	22.526015017343344
9	21.689733333333333	27.20266666666667	28.809600000000003	22.298000000000002
10-14	21.839049501127295	27.4008044738206	28.768532638631193	21.99161338642091
15-19	21.687015908275743	27.791388384065325	27.501316689489286	23.02027901816965
20-24	21.544719024418864	27.451859614876916	27.70966167729342	23.2937596834108
25-29	21.916862457304617	26.89180023341542	28.447880801068486	22.743456508211473
30-34	22.084949518747752	27.23519592827277	28.38022254391484	22.299632009064638
35-39	22.194833818448974	27.958194276479915	27.645991362586052	22.200980542485063
40-44	22.39884895953958	27.863944478911122	27.458637650121727	22.278568911427566
45-49	22.389761206280685	27.770986617770316	27.56707848296508	22.272173692983923
50-54	22.38387879872325	27.732074735596207	27.541541072004527	22.342505393676014
55-59	22.392586871104246	27.697446570269218	27.527753033303643	22.382213525322896
60-64	22.38783004916946	27.70259017989512	27.514536370158805	22.395043400776615
65-69	22.414153565044728	27.737473869867607	27.445139055371214	22.40323350971645
70-74	22.433961876728837	27.82337193696095	27.376624436365617	22.3660417499446
75-79	22.450179609276987	27.75704340236411	27.331250547507956	22.46152644085094
80-84	22.496934109727736	27.762171454371405	27.310218491935345	22.430675943965515
85-89	22.51634578217686	27.827263312660744	27.22236570471765	22.434025200444747
90-94	22.541496193726594	27.818743729769256	27.199280933538354	22.440479142965795
95-99	22.545343072872402	27.83435707654886	27.077503579523288	22.54279627105545
100-104	22.58608047178495	27.917449901318104	27.003810597426526	22.492659029470424
105-109	22.57510029085448	27.941792832292673	26.936090558944404	22.54701631790844
110-114	22.59038056462483	27.987464575597926	26.784035029419655	22.638119830357585
115-119	22.59036831456907	28.047760617600996	26.689767092708294	22.672103975121633
120-124	22.558433904541253	28.062464465936444	26.592582881473636	22.78651874804867
125-129	22.53229460079185	28.164068146288045	26.559538928201686	22.74409832471842
130-134	22.44529134169059	28.2453625486214	26.437479914711698	22.871866194976313
135-139	22.407044879318146	28.224411791137953	26.41021722973487	22.958326099809035
140-144	22.343056820176034	28.3428653268535	26.304261553208207	23.00981629976226
145-149	22.219721215707857	28.44234247292679	26.28073943324377	23.057196878121584
150-154	22.125091558655345	28.534910833570798	26.267189791674973	23.07280781609888
155-159	21.994711598081455	28.630429245956023	26.206231673607196	23.168627482355326
160-164	21.8559224908844	28.762084964274308	26.205396222817374	23.176596322023922
165-169	21.701544688930035	28.962897436506037	26.19423967920522	23.141318195358707
170-174	21.52405491935558	29.11966170159118	26.155843785264143	23.2004395937891
175-179	21.334368264850013	29.274876326261584	26.182882853210714	23.20787255567768
180-184	21.16805616837819	29.50570648438132	26.144980479237745	23.181256868002738
185-189	20.971575261274143	29.737449787281818	26.131027892976604	23.15994705846743
190-194	20.78909147350662	29.87874347873164	26.18524269172569	23.14692235603605
195-199	20.532030093354685	30.171240260802673	26.1349912653746	23.16173838046804
200-204	20.38431023240495	30.353734493780177	26.19416727449226	23.067787999322615
205-209	20.20222411861966	30.542348925276013	26.197877220118404	23.05754973598592
210-214	19.897653726753212	30.942893510326762	26.15884926712463	23.000603495795396
215-219	19.69502541254891	31.023376771604934	26.234686669232055	23.0469111466141
220-224	19.552937198181006	31.203777091038265	26.278733808314335	22.964551902466397
225-229	19.2992121910646	31.41232792180259	26.272635973176843	23.01582391395597
230-234	19.205743681097427	31.52164347468972	26.367704394297387	22.904908449915464
235-239	19.0223551141864	31.634169354404275	26.48696738392414	22.856508147485187
240-244	18.813902167463382	31.83294997699862	26.455600669373496	22.897547186164502
245-249	18.60367498864942	31.96378747442369	26.540442409377015	22.89209512754988
250-251	19.10908730284398	32.62025204635573	26.01324401760758	22.257416633192715
>>END_MODULE
>>Per sequence GC content	pass
#GC Content	Count
0	0.0
1	0.0
2	0.6666666666666666
3	0.3333333333333333
4	0.3333333333333333
5	0.0
6	0.0
7	0.0
8	0.0
9	0.0
10	0.0
11	0.0
12	0.3333333333333333
13	0.3333333333333333
14	0.0
15	0.0
16	0.0
17	0.0
18	0.3333333333333333
19	1.3333333333333333
20	1.0
21	6.999999999999997
22	6.333333333333331
23	8.666666666666664
24	11.66666666666667
25	28.666666666666632
26	50.66666666666675
27	92.66666666666643
28	179.6666666666674
29	282.66666666666805
30	433.66666666665947
31	623.6666666666677
32	972.333333333374
33	1566.3333333332564
34	2555.000000000044
35	4137.666666667374
36	6564.999999998499
37	10391.333333334353
38	16109.333333344754
39	23800.33333331827
40	33907.99999996061
41	45284.00000004338
42	57078.33333346253
43	67423.66666682993
44	75153.66666671744
45	77728.00000001332
46	74358.33333339568
47	66644.33333350794
48	55414.33333345042
49	42867.00000002579
50	30850.999999959287
51	20837.999999995714
52	13418.666666673193
53	8248.666666663788
54	4842.333333333399
55	2820.6666666668316
56	1645.3333333332384
57	966.0000000000399
58	620.3333333333339
59	426.9999999999932
60	310.33333333333314
61	234.33333333333562
62	186.33333333333425
63	142.66666666666634
64	100.66666666666632
65	61.66666666666683
66	44.66666666666671
67	35.66666666666664
68	25.999999999999975
69	18.333333333333336
70	11.333333333333336
71	4.0
72	0.3333333333333333
73	1.0
74	1.0
75	0.0
76	0.0
77	0.0
78	0.3333333333333333
79	0.3333333333333333
80	0.3333333333333333
81	0.3333333333333333
82	0.0
83	0.0
84	0.0
85	0.0
86	0.0
87	0.0
88	0.0
89	0.0
90	0.0
91	0.0
92	0.0
93	0.0
94	0.0
95	0.0
96	0.0
97	0.0
98	0.0
99	0.0
100	0.0
>>END_MODULE
>>Per base N content	pass
#Base	N-Count
1	0.011000000000000001
2	0.0
3	1.9999999999999998E-4
4	1.9999999999999998E-4
5	6.666666666666666E-4
6	0.0
7	0.0
8	6.666666666666667E-5
9	0.0
10-14	0.0025466666666666667
15-19	0.0017333333333333333
20-24	7.999999999999999E-4
25-29	8.933333333333333E-4
30-34	0.00116
35-39	9.333333333333332E-4
40-44	3.9999999999999996E-5
45-49	7.199999999999999E-4
50-54	1.7333333333333334E-4
55-59	1.1999999999999999E-4
60-64	2.5333333333333333E-4
65-69	5.066666666666667E-4
70-74	1.8666666666666666E-4
75-79	0.0014533333333333334
80-84	0.007293333333333334
85-89	7.066666666666667E-4
90-94	0.00368
95-99	0.005306666666666666
100-104	0.00868
105-109	0.014146666666666667
110-114	0.012426666666666666
115-119	0.01916
120-124	0.025506666666666667
125-129	0.008053333333333332
130-134	0.009733333333333333
135-139	0.00264
140-144	0.01392
145-149	0.010626666666666666
150-154	0.009453333333333333
155-159	0.007600000000000001
160-164	0.006600000000000001
165-169	0.008346666666666667
170-174	0.004653333333333333
175-179	0.008413333333333333
180-184	0.00732
185-189	0.005413333333333333
190-194	0.009226666666666668
195-199	0.0071600000000000006
200-204	0.007866666666666666
205-209	0.005333333333333333
210-214	0.004826666666666667
215-219	0.00216
220-224	0.006293333333333334
225-229	0.002826666666666667
230-234	0.003733333333333333
235-239	0.0067733333333333335
240-244	0.006
245-249	0.0051333333333333335
250-251	0.005166666666666667
>>END_MODULE
>>Sequence Length Distribution	pass
#Length	Count
251	1500000.0
>>END_MODULE
>>Sequence Duplication Levels	pass
#Total Deduplicated Percentage	95.53128838925016
#Duplication Level	Percentage of deduplicated	Percentage of total
1	95.66046803869635	91.38567759655348
2	4.08978145783955	7.81404183795756
3	0.22729279815809153	0.6514072154892081
4	0.01470982603836246	0.05620994533706022
5	0.004053544966515423	0.019362018659748917
6	0.0016420296916801111	0.009411912721176256
7	5.449787803585418E-4	0.003644376752271758
8	4.921870738128835E-4	0.0037615412231903783
9	3.009248415435919E-4	0.002587296403889126
>10	4.3505810893079775E-4	0.006493686810181468
>50	0.0	0.0
>100	2.791558048079785E-4	0.04740257209223011
>500	0.0	0.0
>1k	0.0	0.0
>5k	0.0	0.0
>10k+	0.0	0.0
>>END_MODULE
>>Overrepresented sequences	pass
>>END_MODULE
>>Adapter Content	fail
#Position	Illumina Universal Adapter	Illumina Small RNA 3' Adapter	Illumina Small RNA 5' Adapter	Nextera Transposase Sequence	SOLID Small RNA Adapter
1	0.028266666666666666	0.0	0.0	0.7960666666666667	0.0
2	0.0284	0.0	0.0	1.2756	0.0
3	0.028533333333333334	0.0	0.0	1.7510666666666668	0.0
4	0.0286	0.0	0.0	2.2776666666666667	0.0
5	0.0288	0.0	0.0	2.8291333333333335	0.0
6	0.028866666666666665	0.0	0.0	3.4560666666666666	0.0
7	0.029	0.0	0.0	4.0846	0.0
8	0.029133333333333334	0.0	0.0	4.745933333333333	0.0
9	0.029266666666666667	0.0	0.0	5.380533333333333	0.0
10-14	0.029626666666666662	0.0	0.0	7.022866666666667	0.0
15-19	0.030706666666666667	0.0	0.0	9.57192	0.0
20-24	0.03236000000000001	0.0	0.0	12.100426666666667	0.0
25-29	0.036719999999999996	0.0	0.0	14.543266666666668	0.0
30-34	0.047426666666666666	0.0	0.0	16.9092	0.0
35-39	0.06828000000000001	0.0	0.0	19.23997333333333	0.0
40-44	0.10057333333333333	0.0	0.0	21.55946666666667	0.0
45-49	0.14908000000000002	0.0	0.0	23.83134666666667	0.0
50-54	0.22442666666666664	0.0	0.0	26.09809333333333	0.0
55-59	0.33166666666666667	0.0	0.0	28.30645333333333	0.0
60-64	0.48057333333333335	0.0	0.0	30.504226666666664	0.0
65-69	0.6812133333333333	0.0	0.0	32.63356	0.0
70-74	0.9436533333333333	0.0	0.0	34.73076	0.0
75-79	1.2844666666666669	0.0	0.0	36.78505333333333	0.0
80-84	1.7162	0.0	0.0	38.805173333333336	0.0
85-89	2.2357066666666667	0.0	0.0	40.73844	0.0
90-94	2.851106666666667	0.0	0.0	42.602626666666666	0.0
95-99	3.5900533333333327	0.0	0.0	44.401253333333344	0.0
100-104	4.443426666666666	0.0	0.0	46.150279999999995	0.0
105-109	5.456666666666667	0.0	0.0	47.861039999999996	0.0
110-114	6.620626666666666	0.0	0.0	49.5676	0.0
115-119	7.90736	0.0	0.0	51.20124	0.0
120-124	9.295480000000001	0.0	0.0	52.74242666666667	0.0
125-129	10.794173333333333	0.0	0.0	54.21371999999999	0.0
130-134	12.447640000000002	0.0	0.0	55.65118666666666	0.0
135-139	14.199879999999999	0.0	0.0	57.037466666666674	0.0
140-144	16.013413333333332	0.0	0.0	58.359519999999996	0.0
145-149	17.869706666666666	0.0	0.0	59.59910666666667	0.0
150-154	19.78102666666667	0.0	0.0	60.77317333333333	0.0
155-159	21.761493333333334	0.0	0.0	61.922093333333336	0.0
160-164	23.755346666666664	0.0	0.0	63.002880000000005	0.0
165-169	25.762786666666663	0.0	0.0	64.01728	0.0
170-174	27.838053333333335	0.0	0.0	65.0088	0.0
175-179	29.920080000000002	0.0	0.0	65.95468000000001	0.0
180-184	32.004533333333335	0.0	0.0	66.84753333333333	0.0
185-189	34.020786666666666	0.0	0.0	67.69849333333335	0.0
190-194	35.96264	0.0	0.0	68.47313333333332	0.0
195-199	37.80604	0.0	0.0	69.18719999999999	0.0
200-204	39.6314	0.0	0.0	69.85746666666667	0.0
205-209	41.501573333333326	0.0	0.0	70.50036	0.0
210-214	43.361039999999996	0.0	0.0	71.12650666666666	6.666666666666667E-5
215-219	45.18076	0.0	0.0	71.71278666666666	6.666666666666667E-5
220-224	46.88001333333333	0.0	0.0	72.26164	6.666666666666667E-5
225-229	48.49845333333333	0.0	0.0	72.77190666666665	6.666666666666667E-5
230-234	50.14864	0.0	0.0	73.2604	6.666666666666667E-5
235-239	51.74680000000001	0.0	0.0	73.73493333333333	6.666666666666667E-5
240	52.690333333333335	0.0	0.0	74.00773333333333	6.666666666666667E-5
>>END_MODULE
